Feature_Count,Repeat,Fold,Outer_ID,Implementation,Chain_Order,Target,R2,RMSE,MAE,NRMSE,NMAE,MAPE_Percent,Validation_Type
,1,3,R01_F03,Fixed_k12_Native_ET,Not applicable,El,0.8090572038342688,3.265010593070886,2.148449074074093,0.45569068388164496,0.2998545333750024,16.00291262833332,Fixed_Rowwise
,1,3,R01_F03,Fixed_k12_Native_ET,Not applicable,Macro,0.8471658063738866,,,0.38464920351335113,0.26066341292663614,,Fixed_Rowwise
,1,4,R01_F04,Fixed_k12_Native_ET,Not applicable,YS,0.9004492853624105,36.53701621690885,26.018280054012624,0.30195225630804623,0.21502243973408983,7.99260034721153,Fixed_Rowwise
,1,4,R01_F04,Fixed_k12_Native_ET,Not applicable,UTS,0.9130734121249722,30.224677087304777,20.883971489198192,0.2907826002129044,0.2009184586111564,5.131224899266711,Fixed_Rowwise
,1,4,R01_F04,Fixed_k12_Native_ET,Not applicable,El,0.8263719234370107,2.9589633354995266,1.8400210648148256,0.4081005352570162,0.2537758992908736,16.84393285781709,Fixed_Rowwise
,1,4,R01_F04,Fixed_k12_Native_ET,Not applicable,Macro,0.8799648736414646,,,0.3336117972593223,0.22323893254537328,,Fixed_Rowwise
,1,5,R01_F05,Fixed_k12_Native_ET,Not applicable,YS,0.8213026850350469,43.71177545237165,30.13942407407397,0.35185852707056864,0.24260770128209294,9.002097971106714,Fixed_Rowwise
,1,5,R01_F05,Fixed_k12_Native_ET,Not applicable,UTS,0.7865051962472341,37.68804197844604,27.297648379629035,0.3474028493988709,0.25162572346939993,5.810044335039972,Fixed_Rowwise
,1,5,R01_F05,Fixed_k12_Native_ET,Not applicable,El,0.6089627360912176,3.93013804671704,2.1241555555555447,0.5284768325056606,0.2856304247854625,15.587205556022491,Fixed_Rowwise
,1,5,R01_F05,Fixed_k12_Native_ET,Not applicable,Macro,0.7389235391244996,,,0.4092460696583667,0.2599546165123185,,Fixed_Rowwise
,2,1,R02_F01,Fixed_k12_Native_ET,Not applicable,YS,0.8077434922931462,53.42324096045158,36.840850983796635,0.44511855832535285,0.30695529104133373,11.413734206798852,Fixed_Rowwise
,2,1,R02_F01,Fixed_k12_Native_ET,Not applicable,UTS,0.844047602621793,41.86874412566699,29.766065219908523,0.40537740392677046,0.2881980459634631,6.871815127912974,Fixed_Rowwise
,2,1,R02_F01,Fixed_k12_Native_ET,Not applicable,El,0.4968887106933514,6.0468311017241865,3.3273715856481427,0.8810120206887913,0.48479183806183473,24.43145864844093,Fixed_Rowwise
,2,1,R02_F01,Fixed_k12_Native_ET,Not applicable,Macro,0.7162266018694302,,,0.5771693276469715,0.35998172502221054,,Fixed_Rowwise
,2,2,R02_F02,Fixed_k12_Native_ET,Not applicable,YS,0.8848385792011477,40.50123056484414,31.08113950617341,0.3395597496119935,0.2605823033321036,8.847523869884096,Fixed_Rowwise
